name,url,Trim,Mileage,Engine,NCT_Expiry,Year,Transmission,Total_Owners,Make,Fuel_Type,Body_Type,Doors,Trim_Level,Seats,Colour,Road_Tax,Rural_Fuel_Consumption,Comb_Fuel_Consumption,Urban_Fuel_Consumption,Engine_Size,External_Length,External_Height,External_Width,Euro_NCAP_Overall_Safety_Rating,Child_Protection_Rating,Safety_Assistance_Rating,Adult_Protection_Rating,Pedestrian_Protection_Rating,Current_Country_Of_Reg,Imported,Independant_Dealer,Dublin2,Model,Price,Boot_Volume,Ground_Clearance,County,Fuel_Tank_Capacity,Engine_Power,Top_Speed,Battery_Capacity,Acceleration,section
Mercedes Benz A180 2014 🌟,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a180-2014/38979159,---,"55,302 mi",1.6 L Petrol,Feb 2026,2014,Automatic,0,Mercedes-Benz,Petrol,Hatchback,4,---,5,White,280,,,,,,,,,,,,,Ireland,Unknown,Independent Dealer,Co. Kildare,A-Class,"€13,950",,,,,,,,,selection1
"Citroen C4 Picasso2012,Auto1.6HDI+Nct02-26+1 Owner",https://www.donedeal.ie/cars-for-sale/citroen-c4-picasso2012-auto1-6hdinct02-261-owner/39116224,VTR+,"160,245 mi",1.6 L Diesel,Feb 2026,2012,Automatic,1,Citroen,Diesel,MPV,5,Medium Trim,7,Red,270,4.5 L/100 km,4.8 L/100 km,5.1 L/100 km,1.6 L,4.47 m,1.68 m,1.83 m,,,,,,Ireland,UK,Independent Dealer,"Drogheda, Co. Louth",Grand C4 Picasso,"€4,250","1,734 L",,,,,,,,selection1
Mercedes e250 coupe,https://www.donedeal.ie/cars-for-sale/mercedes-e250-coupe/39385616,N,"115,000 km",2.1 L Diesel,Feb 2026,2010,Automatic,6,Mercedes-Benz,,,,,,,600,,,,,,,,,,,,,Ireland,No,"Private Seller
No rating yet","Delgany, Co. Wicklow",E-Class,"€8,250",,,,,,,,,selection1
BMW 4-Series 2017 435D Xdrive M Sport Performance,https://www.donedeal.ie/cars-for-sale/bmw-4-series-2017-435d-xdrive-m-sport-performance/39332870,M Sport,"193,344 km",3.0 L Diesel,Jan 2027,2017,Automatic,2,BMW,Diesel,Saloon,4,Sports Trim,5,White,400,5.1 L/100 km,5.7 L/100 km,6.7 L/100 km,3.0 L,4.64 m,1.41 m,1.83 m,,,,,,Ireland,No,"Private Seller
No rating yet","Dublin 15, Co. Dublin",4-Series,"€34,900",,,,,,,,,selection1
"2013 Audi A5 S-line Black Edition, 177 bhp coupe",https://www.donedeal.ie/cars-for-sale/2013-audi-a5-s-line-black-edition-177-bhp-coupe/39496259,S LINE,"186,000 mi",2.0 L Diesel,Apr 2026,2013,Manual,3,Audi,Diesel,Coupe,2,Luxury Trim,4,White,200,4.1 L/100 km,4.7 L/100 km,5.6 L/100 km,2.0 L,4.63 m,1.37 m,1.85 m,,,,,,Ireland,UK,"Private Seller
No rating yet","Macroom, Co. Cork",A5,"€9,000",,,,,,,,,selection1
Nissan QASHQAI QQ 1.3 HYB SV MY2 4DR,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-qq-1-3-hyb-sv-my2-4dr/38918322?campaign=3,SV,"29,000 km",1.3 L Petrol,Jan 2027,2023,Manual,1,Nissan,Petrol,MPV,4,---,5,Blue,,,,,,,,,,,,,,Ireland,No,"Franchise Dealer
4.7/5","Milford, Co. Donegal",Qashqai,"€31,950",,,Co. Donegal,,,,,,selection1
Executive - Black Leather - Self Charge Hybrid,https://www.donedeal.ie/cars-for-sale/executive-black-leather-self-charge-hybrid/39374768?campaign=3,Executive,"57,000 mi",2.5 L Petrol Hybrid,Apr 2027,2020,Automatic,1,Lexus,Petrol Hybrid,Saloon,4,Medium Trim,5,Grey,180,,4.5 L/100 km,,2.5 L,4.68 m,1.43 m,1.81 m,,,,,,Ireland,Unknown,Independent Dealer,"Kilcolgan, Co. Galway",IS,"€29,950",,14 cm,Co. Galway,,,,,,selection1
Opel Mokka Gs-line 1.2 Hybrid 136Ps,https://www.donedeal.ie/cars-for-sale/opel-mokka-gs-line-1-2-hybrid-136ps/39468478?campaign=3,---,10 km,1.2 L Petrol Hybrid,---,2025,Automatic,---,Opel,Petrol Hybrid,MPV,5,---,---,Blue,,,,,,,,,,,,,,,,"Franchise Dealer
4.6/5","Navan, Co. Meath",Mokka,"€39,345",,,Co. Meath,,,,,,selection1
*PRICEDROP* Volkswagen Golf Mk7 GTD,https://www.donedeal.ie/cars-for-sale/pricedrop-volkswagen-golf-mk7-gtd/39385608,GTD,"126,000 mi",2.0 L Diesel,Aug 2025,2014,Manual,1,Volkswagen,Diesel,Hatchback,5,Sports Trim,5,Black,190,3.7 L/100 km,4.2 L/100 km,5.1 L/100 km,2.0 L,4.27 m,1.44 m,1.80 m,5/5,89%,71%,94%,65%,Ireland,UK,"Private Seller
No rating yet",Co. Dublin,Golf,"€11,500","1,270 L",13 cm,,50 L,,,,,selection1
Toyota Avensis 2012,https://www.donedeal.ie/cars-for-sale/toyota-avensis-2012/39278201,Terra,"327,790 km",2.0 L Diesel,Feb 2026,2012,Manual,3,Toyota,Diesel,Saloon,4,Base Trim,5,Grey,200,4.5 L/100 km,5.3 L/100 km,6.7 L/100 km,2.0 L,4.70 m,1.48 m,1.81 m,,,,,,Ireland,UK,"Private Seller
No rating yet","Rooskey, Co. Roscommon",Avensis,"€4,000",,,,,,,,,selection1
Ford Mondeo 2015,https://www.donedeal.ie/cars-for-sale/ford-mondeo-2015/39496263,Zetec,"165,000 mi",2.0 L Diesel,Jan 2026,2015,Manual,4,Ford,Diesel,Hatchback,5,Medium Trim,5,Grey,190,4.0 L/100 km,4.4 L/100 km,5.1 L/100 km,2.0 L,4.87 m,1.48 m,1.85 m,5/5,82%,66%,86%,66%,Ireland,UK,"Private Seller
No rating yet","Carrick-on-Suir, Co. Tipperary",Mondeo,"€6,200","1,437 L",13 cm,,60 L,,,,,selection1
Fiat Panda,https://www.donedeal.ie/cars-for-sale/fiat-panda/39438338,Easy,"56,158 km",1.2 L Petrol,Jan 2026,2014,Manual,2,Fiat,Petrol,Hatchback,4,Medium Trim,5,Purple,200,4.3 L/100 km,5.2 L/100 km,6.7 L/100 km,1.2 L,3.65 m,1.55 m,1.64 m,4/5,63%,43%,82%,49%,Ireland,No,"Private Seller
No rating yet","Tullow, Co. Carlow",Panda,"€5,250",870 L,,,37 L,,,,,selection1
Citroen C4 Flair Bluehdi 1 130 My22.3 4DR,https://www.donedeal.ie/cars-for-sale/citroen-c4-flair-bluehdi-1-130-my22-3-4dr/39132913,---,"32,346 km",1.5 L Diesel,Sep 2026,2022,Manual,1,Citroen,Diesel,MPV,4,---,7,Grey,,,,,,,,,,,,,,Ireland,No,Franchise Dealer,"Mullingar, Co. Westmeath",C4,"€32,000",,,Co. Westmeath,,,,,,selection1
Kia Sportage 1.6d K3 Manual 5dr.,https://www.donedeal.ie/cars-for-sale/kia-sportage-1-6d-k3-manual-5dr-/39055065,K2,"69,300 km",1.6 L Diesel,Feb 2026,2022,Manual,1,Kia,Diesel,MPV,5,Base Trim,5,Grey,,,,,1.6 L,4.52 m,,1.87 m,5/5,86%,72%,87%,66%,Ireland,No,Franchise Dealer,"Ennis, Co. Clare",Sportage,"€33,995",,,Co. Clare,,,,,,selection1
Mitsubishi Outlander 2.0 4H Hybrid 4wd HIGH SPEC,https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander-2-0-4h-hybrid-4wd-high-spec/39496264,Instyle,"97,881 mi",2.0 L Petrol Plug-in Hybrid,Aug 2025,2017,Automatic,2,Mitsubishi,Petrol Plug-in Hybrid,SUV,5,Luxury Trim,5,Grey,170,,,,2.0 L,4.70 m,1.71 m,1.80 m,,,,,,Ireland,UK,Independent Dealer,"Tallaght, Co. Dublin",Outlander,"€16,995","1,590 L",18 cm,Co. Dublin,45 L,,,12 kWh,,selection1
"11 C4 Picasso, Automatic, NEW NCT",https://www.donedeal.ie/cars-for-sale/11-c4-picasso-automatic-new-nct/39247776,VTR+,"135,625 mi",1.6 L Diesel,Dec 2025,2011,Manual,3,Citroen,Diesel,MPV,5,Medium Trim,7,Brown,280,4.5 L/100 km,5.2 L/100 km,6.4 L/100 km,1.6 L,4.47 m,1.68 m,1.83 m,,,,,,Ireland,UK,"Private Seller
No rating yet","Dungarvan, Co. Waterford",C4 Picasso,"€2,900",,,,,,,,,selection1
Volkswagen Golf GTD Automatic DSG,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gtd-automatic-dsg/38744517,GTD,"131,000 km",2.0 L Diesel,Jan 2027,2017,Automatic,3,Volkswagen,Diesel,Hatchback,5,Sports Trim,5,White,270,4.4 L/100 km,4.8 L/100 km,5.7 L/100 km,2.0 L,4.27 m,1.44 m,1.80 m,5/5,89%,71%,94%,65%,Ireland,UK,"Verified Private Seller
3.5/5 (2)","Dublin 18, Co. Dublin",Golf,"€20,500","1,270 L",13 cm,,50 L,,,,,selection1
Ford Kuga ST-Line,https://www.donedeal.ie/cars-for-sale/ford-kuga-st-line/39441377,ST-Line,"43,750 km",2.488 L Petrol Hybrid,Aug 2026,2022,Automatic,2,Ford,Petrol Hybrid,SUV,4,Sports Trim,5,White,140,,5.5 L/100 km,,2.488 L,4.63 m,,1.88 m,5/5,86%,73%,92%,82%,Ireland,No,"Private Seller
No rating yet",Co. Cork,Kuga,"€32,950",,,,,190 hp,196 km/h,1.1 kWh,9.1 sec,selection1
2.0 DIESEL 150 BHP**R DESIGN**NCT 10/25**TAX 05/25,https://www.donedeal.ie/cars-for-sale/2-0-diesel-150-bhpr-designnct-10-25tax-05-25/39385596,R-Design,"181,000 mi",2.0 L Diesel,Oct 2025,2013,Manual,3,Volvo,Diesel,Hatchback,5,Sports Trim,5,Grey,200,3.8 L/100 km,4.3 L/100 km,5.3 L/100 km,2.0 L,4.37 m,1.45 m,1.80 m,,,,,,Ireland,UK,"Private Seller
3.5/5 (2)","West County, Co. Dublin",V40,"€3,990",876 L,13 cm,,60 L,,,,,selection1
Volkswagen Passat 2011,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2011/39385590,TRENDLINE,"268,292 km",1.6 L Diesel,Mar 2026,2011,Manual,3,Volkswagen,Diesel,Estate,5,Base Trim,5,Silver,200,4.0 L/100 km,4.4 L/100 km,5.3 L/100 km,1.6 L,4.77 m,1.52 m,1.82 m,,,,,,Ireland,UK,"Private Seller
5.0/5 (1)","Carrick-on-Shannon, Co. Leitrim",Passat,"€3,450","1,731 L",10 cm,,70 L,,,,,selection1
BYD ATTO 3 Design 60kwh 204PS - 18 Inch Alloys -,https://www.donedeal.ie/cars-for-sale/byd-atto-3-design-60kwh-204ps-18-inch-alloys-/38925564,Design,"22,900 km",420 km (WLTP) Electric,Jul 2027,2023,Automatic,1,BYD,Electric,SUV,5,Luxury Trim,5,Blue,120,,,,,4.46 m,,1.88 m,5/5,89%,74%,91%,69%,Ireland,No,Franchise Dealer,"Cabra, Co. Dublin",ATTO 3,"€32,950",,,Co. Dublin,,204 hp,160 km/h,,7.3 sec,selection1
Audi A5 40tdi Edition ONE S-line With Black Styli,https://www.donedeal.ie/cars-for-sale/audi-a5-40tdi-edition-one-s-line-with-black-styli/39250371,Edition One S Line,11 km,2.0 L Diesel,Jan 2029,2025,Automatic,1,Audi,Diesel,Hatchback,4,Luxury Trim,5,Red,,,,,2.0 L,4.83 m,,1.86 m,5/5,88%,77%,87%,78%,Ireland,No,"Franchise Dealer
4.2/5","Cork City, Co. Cork",A5,"€66,995","1,271 L",,Co. Cork,40 L,,,,,selection1
2018 Hyundai KONA 1.0 PETROL EXECUTIVE,https://www.donedeal.ie/cars-for-sale/2018-hyundai-kona-1-0-petrol-executive/39496255,Executive,"134,000 km",1.0 L Petrol,Apr 2026,2018,Manual,1,Hyundai,Petrol,MPV,5,Medium Trim,5,Grey,270,,,,1.0 L,4.17 m,1.57 m,1.80 m,,,,,,Ireland,No,Independent Dealer,"Tallaght, Co. Dublin",KONA,"€13,500",,,Co. Dublin,,,,,,selection1
VW Passat for *BREAKING*,https://www.donedeal.ie/cars-for-sale/vw-passat-for-breaking/39496252,N,"260,000 mi",1.9 L Diesel,Oct 2024,2007,---,4,Volkswagen,,,,,,,673,,,,,,,,,,,,,Ireland,UK,"Private Seller
No rating yet","Kilmihil, Co. Clare",Passat,€600,,,,,,,,,selection1
Audi Q4 E-tron Audi Q4 S Line 40 E-tron,https://www.donedeal.ie/cars-for-sale/audi-q4-e-tron-audi-q4-s-line-40-e-tron/39496194,---,---,Electric,---,2025,Automatic,---,,Electric,SUV,---,---,---,Black,,,,,,,,,,,,,,,,"Franchise Dealer
4.2/5",Co. Dublin,Q4 e-tron,"€60,358",,,Co. Dublin,,,,,,selection1
VW golf Sport-Line,https://www.donedeal.ie/cars-for-sale/vw-golf-sport-line/39496246,N,"210,000 km",2.0 L Diesel,May 2025,2009,Manual,3,Volkswagen,,,,,,,200,,,,,,,,,,,,,Ireland,No,"Private Seller
5.0/5 (28)","Portarlington, Co. Offaly",Golf,"€3,750",,,,,,,,,selection1
Volkswagen Arteon 2.0tdi R-line DSG 16,https://www.donedeal.ie/cars-for-sale/volkswagen-arteon-2-0tdi-r-line-dsg-16/37641276,R-Line,"99,512 mi",2.0 L Diesel,Aug 2026,2018,Automatic,3,Volkswagen,Diesel,Hatchback,5,Luxury Trim,5,Black,,,,,2.0 L,4.95 m,1.45 m,1.87 m,5/5,85%,82%,96%,85%,Ireland,No,Independent Dealer,"Baldonnell, Co. Dublin",Arteon,"€29,950","1,557 L",14 cm,Co. Dublin,66 L,,,,,selection1
Volkswagen Touran Comfortline 1.6tdi 6speed 110BH,https://www.donedeal.ie/cars-for-sale/volkswagen-touran-comfortline-1-6tdi-6speed-110bh/35876566,Trendline,"127,203 km",1.6 L Diesel,Oct 2026,2016,Manual,2,Volkswagen,Diesel,MPV,5,Base Trim,7,Silver,200,3.9 L/100 km,4.4 L/100 km,5.2 L/100 km,1.6 L,4.53 m,1.66 m,1.83 m,,,,,,Ireland,UK,Independent Dealer,"Portumna, Co. Galway",Touran,"€17,950",,16 cm,Co. Galway,,,,,,selection1
Skoda Kamiq Ambition 1.0tsi 95bhp,https://www.donedeal.ie/cars-for-sale/skoda-kamiq-ambition-1-0tsi-95bhp/39261793,Ambition,"29,300 km",1.0 L Petrol,Jan 2026,2022,Manual,1,Skoda,Petrol,Hatchback,5,Medium Trim,5,Grey,200,,5.7 L/100 km,,1.0 L,4.24 m,,1.79 m,5/5,85%,76%,96%,80%,Ireland,No,"Franchise Dealer
4.7/5","Cabra, Co. Dublin",Kamiq,"€21,950","1,395 L",,Co. Dublin,50 L,,,,,selection1
Skoda Octavia tiny Mileage Ambition 2.0tdi 115HP,https://www.donedeal.ie/cars-for-sale/skoda-octavia-tiny-mileage-ambition-2-0tdi-115hp/37703667,AMBITION,"66,500 km",2.0 L Diesel,Jan 2026,2022,Manual,1,Skoda,Diesel,Saloon,5,Medium Trim,5,Grey,180,,5.2 L/100 km,,2.0 L,4.69 m,,1.83 m,,,,,,Ireland,No,"Franchise Dealer
4.7/5",Co. Clare,Octavia,"€28,000",,,Co. Clare,,,,,,selection1
Audi A7 2.0 TDI 40 S Line Sportback 5dr Diesel S,https://www.donedeal.ie/cars-for-sale/audi-a7-2-0-tdi-40-s-line-sportback-5dr-diesel-s/39223891,---,"29,500 mi",2.0 L Diesel,---,2023,Automatic,---,Audi,Diesel,Hatchback,5,---,4,Black,,,,,,,,,,,,,,UK,,Independent Dealer,"Omagh, Co. Tyrone",A7,"£35,900",,,Co. Tyrone,,,,,,selection1
"New NCT Volvo S60 2.0 D4 SE NAV 181BHP 4DR, 2014",https://www.donedeal.ie/cars-for-sale/new-nct-volvo-s60-2-0-d4-se-nav-181bhp-4dr-2014/38396765,SE,"250,000 km",2.0 L Diesel,Jan 2025,2014,Manual,3,Volvo,Diesel,Saloon,4,Medium Trim,5,Black,180,3.6 L/100 km,3.8 L/100 km,4.3 L/100 km,2.0 L,4.64 m,1.48 m,1.87 m,,,,,,Ireland,No,"Private Seller
5.0/5 (2)","Waterville, Co. Kerry",S60,"€5,700",,,,,,,,,selection1
Vauxhall Insignia,https://www.donedeal.ie/cars-for-sale/vauxhall-insignia/39496188,---,"127,500 km",2.0 L Diesel,Mar 2027,2017,---,1,Vauxhall,Diesel,Hatchback,---,---,5,Grey,200,,,,,,,,,,,,,Ireland,UK,"Private Seller
5.0/5 (21)","Dundalk, Co. Louth",Insignia,"€8,950",,,,,,,,,selection1
Hyundai ix35 1.7 Crdi SE 5DR,https://www.donedeal.ie/cars-for-sale/hyundai-ix35-1-7-crdi-se-5dr/39328112,Celebration Limited Edition,"135,000 mi",1.7 L Diesel,Feb 2026,2014,Manual,3,Hyundai,Diesel,SUV,5,Base Trim,5,Blue,280,4.8 L/100 km,5.3 L/100 km,6.3 L/100 km,1.7 L,4.41 m,1.67 m,1.82 m,5/5,88%,71%,90%,54%,Ireland,N. Ireland,Independent Dealer,Co. Dublin,ix35,"€8,750","1,436 L",17 cm,Co. Dublin,58 L,,,,,selection1
Porsche Boxster 1997,https://www.donedeal.ie/cars-for-sale/porsche-boxster-1997/39496217,N,"108,000 mi",Unknown,---,1997,---,---,Porsche,,,,,,,,,,,,,,,,,,,,,,"Verified Private Seller
No rating yet","Ballyjamesduff, Co. Cavan",Boxster,"€5,850",,,,,,,,,selection1
Ford Galaxy 2014,https://www.donedeal.ie/cars-for-sale/ford-galaxy-2014/39385577,---,"128,000 mi",2.0 L Diesel,Aug 2025,2014,Automatic,2,Ford,Diesel,MPV,5,---,7,Silver,400,5.0 L/100 km,5.7 L/100 km,6.8 L/100 km,2.0 L,4.82 m,1.81 m,1.88 m,,,,,,Ireland,UK,"Private Seller
5.0/5 (1)","Abbeyknockmoy, Co. Galway",Galaxy,"€6,250",,,,,,,,,selection1
Land Rover Range Rover Evoque 2.0 ED4 SE 2WD 150B,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-evoque-2-0-ed4-se-2wd-150b/39230038,SE,"143,999 km",2.0 L Diesel,Mar 2027,2017,Manual,2,Land Rover,Diesel,Estate,5,Medium Trim,5,Black,,,,,2.0 L,4.37 m,1.61 m,1.90 m,5/5,75%,86%,86%,41%,Ireland,UK,Independent Dealer,Co. Dublin,Range Rover Evoque,"€18,750","1,445 L",22 cm,Co. Dublin,54 L,,,,,selection1
Jaguar E- PACE 2.0 D 150PS FWD 5DR,https://www.donedeal.ie/cars-for-sale/jaguar-e-pace-2-0-d-150ps-fwd-5dr/38844466,Standard,"78,000 km",2.0 L Diesel,Jan 2027,2019,Manual,2,Jaguar,Diesel,Estate,5,Base Trim,5,White,,,,,2.0 L,4.41 m,1.65 m,1.90 m,5/5,87%,72%,86%,77%,Ireland,No,Independent Dealer,Co. Dublin,E-Pace,"€20,750","1,234 L",22 cm,Co. Dublin,56 L,,,,,selection1
2015 Volkswagen Golf Automatic TSI Blue motion,https://www.donedeal.ie/cars-for-sale/2015-volkswagen-golf-automatic-tsi-blue-motion/39419850?campaign=3,GTE,"123,025 km",1.4 L Petrol,Mar 2027,2015,Automatic,1,Volkswagen,Petrol,Hatchback,5,Sports Trim,5,Blue,270,,,,1.4 L,4.27 m,1.46 m,1.80 m,5/5,89%,71%,94%,65%,Ireland,Unknown country,"Private Seller
No rating yet","Limerick City, Co. Limerick",Golf,"€13,500","1,162 L",14 cm,,40 L,,,,,selection1
Honda Jazz 1.5 I-mmd Hybrid Crosstar EX 5dr Ecvt,https://www.donedeal.ie/cars-for-sale/honda-jazz-1-5-i-mmd-hybrid-crosstar-ex-5dr-ecvt/39429505?campaign=3,---,"27,108 mi",1.5 L Hybrid,---,2021,Automatic,---,Honda,Hybrid,---,5,---,5,Black,180,,,,,,,,,,,,,Northern Ireland,,Franchise Dealer,Co. Antrim,Jazz,"£17,895",,,,,,,,,selection1
SEAT Arona 1.0 TSI SE Technology ez 5dr,https://www.donedeal.ie/cars-for-sale/seat-arona-1-0-tsi-se-technology-ez-5dr/39429151?campaign=3,---,"46,735 mi",1.0 L Petrol,---,2021,Manual,---,SEAT,Petrol,---,5,---,5,Grey,200,,,,,,,,,,,,,UK,,Franchise Dealer,"Dungannon, Co. Tyrone",Arona,"£11,250",,,,,,,,,selection1
Nissan Micra 2014 ⭐️Ncted & ⭐️Taxed,https://www.donedeal.ie/cars-for-sale/nissan-micra-2014-ncted-taxed/39319365,-,"159,000 km",1.2 L Petrol,Feb 2026,2014,Manual,2,Nissan,Petrol,Hatchback,4,Base Trim,5,Silver,200,4.3 L/100 km,5.0 L/100 km,6.1 L/100 km,1.2 L,3.78 m,1.53 m,1.68 m,4/5,79%,57%,84%,58%,Ireland,No,"Private Seller
No rating yet","Castleblaney, Co. Monaghan",Micra,"€5,300","1,132 L",,,41 L,,,,,selection1
Jaguar E- PACE 2.0 D 150PS FWD 5DR,https://www.donedeal.ie/cars-for-sale/jaguar-e-pace-2-0-d-150ps-fwd-5dr/38844469,S,"135,999 km",2.0 L Diesel,May 2026,2018,Manual,2,Jaguar,Diesel,Estate,5,Medium Trim,5,Red,,,,,2.0 L,4.41 m,1.65 m,1.90 m,5/5,87%,72%,86%,77%,Ireland,No,Independent Dealer,Co. Dublin,E-Pace,"€19,750","1,234 L",22 cm,Co. Dublin,56 L,,,,,selection1
BMW X5 Xdrive 30D M Sport,https://www.donedeal.ie/cars-for-sale/bmw-x5-xdrive-30d-m-sport/39222385,M Sport,"158,000 km",3.0 L Diesel,Jun 2027,2019,Automatic,3,BMW,Diesel,Estate,4,Sports Trim,5,White,,,,,3.0 L,4.92 m,1.75 m,2.00 m,,,,,,Ireland,No,Independent Dealer,Co. Dublin,X5,"€55,750","1,870 L",21 cm,Co. Dublin,80 L,,,,,selection1
2018 NISSAN QASHQAI 1.5DCI N CONNECTA,https://www.donedeal.ie/cars-for-sale/2018-nissan-qashqai-1-5dci-n-connecta/38393391,---,"86,000 mi",1.5 L Diesel,Nov 2026,2018,Manual,1,Nissan,Diesel,SUV,5,---,5,Blue,190,,,,,,,,,,,,,Ireland,No,Independent Dealer,Co. Donegal,Qashqai,"€17,950",,,Co. Donegal,,,,,,selection1
Audi A4 S-line 30 TDI 136HP S-tronic - Reversing,https://www.donedeal.ie/cars-for-sale/audi-a4-s-line-30-tdi-136hp-s-tronic-reversing/38961210,S Line,"41,700 km",2.0 L Diesel,Jul 2026,2022,Automatic,2,Audi,Diesel,Saloon,4,Sports Trim,5,Blue,210,,5.2 L/100 km,,2.0 L,4.76 m,,1.85 m,,,,,,Ireland,No,"Franchise Dealer
4.8/5",Co. Dublin,A4,"€39,650",,,Co. Dublin,,,,,,selection1
Mercedes-Benz GLC GLC 220 D 4M,https://www.donedeal.ie/cars-for-sale/mercedes-benz-glc-glc-220-d-4m/39106883,-,"139,825 km",2.1 L Diesel,Apr 2026,2018,Automatic,1,Mercedes-Benz,Diesel,SUV,5,Base Trim,5,Black,270,4.7 L/100 km,5.0 L/100 km,5.5 L/100 km,2.1 L,4.66 m,1.64 m,1.89 m,5/5,89%,71%,95%,82%,Ireland,No,Franchise Dealer,Co. Sligo,GLC,"€29,900","1,600 L",18 cm,Co. Sligo,66 L,,,,,selection1
BMW 2 Series 218D Auto Sport Gran Coupe,https://www.donedeal.ie/cars-for-sale/bmw-2-series-218d-auto-sport-gran-coupe/39005348,Sport,"135,999 km",2.0 L Diesel,Mar 2027,2021,Automatic,1,BMW,Diesel,Saloon,4,Base Trim,5,Black,,,,,2.0 L,4.53 m,,1.80 m,,,,,,Ireland,No,Independent Dealer,Co. Dublin,2-Series,"€25,750",,,Co. Dublin,42 L,,,,,selection1
Mercedes-Benz C-Class Executive SE Auto,https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-executive-se-auto/39386555,AVANTGARDE SPORT,"190,000 km",2.1 L Diesel,May 2026,2014,Automatic,5,Mercedes-Benz,Diesel,Saloon,4,Sports Trim,5,Black,280,4.1 L/100 km,4.8 L/100 km,5.9 L/100 km,2.1 L,4.59 m,1.45 m,1.77 m,,,,,,Ireland,UK,Independent Dealer,Co. Dublin,C-Class,"€11,750",,9 cm,Co. Dublin,,,,,,selection1
Land Rover Discovery 2.0 7 Seater TD4 SE 5DR,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-2-0-7-seater-td4-se-5dr/39230027,SE,"174,000 km",2.0 L Diesel,Mar 2027,2018,Automatic,3,Land Rover,Diesel,Estate,5,Medium Trim,7,Grey,,,,,2.0 L,4.97 m,1.85 m,2.00 m,5/5,80%,73%,90%,75%,Ireland,No,Independent Dealer,Co. Dublin,Discovery,"€35,750","2,406 L",22 cm,Co. Dublin,77 L,,,,,selection1
Nissan QASHQAI 1.5 DCI Acenta 5DR,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-5-dci-acenta-5dr/39230034,XE,"155,000 km",1.5 L Diesel,Dec 2025,2016,Manual,1,Nissan,Diesel,Hatchback,5,Base Trim,5,White,,,,,1.5 L,4.38 m,1.59 m,1.81 m,5/5,83%,79%,88%,69%,Ireland,UK,Independent Dealer,Co. Dublin,Qashqai,"€10,750","1,585 L",,Co. Dublin,,,,,,selection1
Lexus RX450h Hybrid Luxury AWD 4DR Auto 450H,https://www.donedeal.ie/cars-for-sale/lexus-rx450h-hybrid-luxury-awd-4dr-auto-450h/39328113,Luxury,"147,000 km",3.5 L Hybrid,Jan 2026,2018,Automatic,2,Lexus,Hybrid,Estate,5,Medium Trim,5,Grey,270,5.8 L/100 km,5.9 L/100 km,6.0 L/100 km,3.5 L,4.89 m,1.69 m,1.90 m,5/5,82%,77%,91%,79%,Ireland,No,Independent Dealer,Co. Dublin,RX450H,"€38,750","1,612 L",20 cm,Co. Dublin,65 L,,,,,selection1
Jaguar XE 2.0 D R-sport 163PS Auto,https://www.donedeal.ie/cars-for-sale/jaguar-xe-2-0-d-r-sport-163ps-auto/39112095,R-Sport,"153,999 km",2.0 L Diesel,Sep 2026,2018,Automatic,1,Jaguar,Diesel,Saloon,4,Sports Trim,5,Blue,,,,,2.0 L,4.67 m,1.42 m,1.85 m,5/5,82%,82%,92%,81%,Ireland,No,Independent Dealer,Co. Dublin,XE,"€17,750",455 L,11 cm,Co. Dublin,,,,,,selection1
Land Rover Discovery Sport 2.0 TD4 SE Tech 180PS,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-sport-2-0-td4-se-tech-180ps/38569775,SE,"98,000 mi",2.0 L Diesel,Jan 2026,2018,Automatic,1,Land Rover,Diesel,Estate,5,Base Trim,7,Grey,,,,,2.0 L,4.60 m,1.72 m,1.89 m,5/5,83%,82%,93%,69%,Ireland,UK,Independent Dealer,Co. Dublin,Discovery Sport,"€24,750","1,698 L",21 cm,Co. Dublin,54 L,,,,,selection1
2011 Opel Corsa 1.2 Petrol,https://www.donedeal.ie/cars-for-sale/2011-opel-corsa-1-2-petrol/39496202,SC,"182,349 km",1.2 L Petrol,Apr 2026,2011,Manual,6,Opel,Petrol,Hatchback,5,Medium Trim,5,Blue,270,4.4 L/100 km,5.3 L/100 km,6.9 L/100 km,1.2 L,4.00 m,1.49 m,1.74 m,,,,,,Ireland,No,"Private Seller
No rating yet","Killarney, Co. Kerry",Corsa,"€2,999",,,,,,,,,selection1
Volkswagen ID.4 PRO Plus 77kwh 286HP,https://www.donedeal.ie/cars-for-sale/volkswagen-id-4-pro-plus-77kwh-286hp/39421285,---,0 km,Electric,---,2025,Automatic,---,,Electric,SUV,---,---,---,White,,,,,,,,,,,,,,,,"Franchise Dealer
4.7/5",Co. Kilkenny,ID.4,"€50,098",,,Co. Kilkenny,,,,,,selection1
